date,city,country,temperature_c,humidity_pct,wind_speed_mps,pressure_hpa,precipitation_mm
2025-02-19,Tokyo,Japan,11.9,73.9,6.9,1005.0,0
2025-02-19,Singapore,Singapore,29.7,87.8,0,1010.9,10.6
2025-02-19,Sydney,Australia,7.4,77.6,3.0,1012.9,0
2025-02-19,Cairo,Egypt,13.0,53.7,0.4,1008.9,0
2025-02-19,São Paulo,Brazil,11.4,73.9,1.4,1014.4,0
2025-02-19,Toronto,Canada,-3.2,70.3,4.0,1008.1,0
2025-02-20,New York,USA,4.8,67.2,4.3,1007.5,0
2025-02-20,London,UK,6.7,80.4,5.7,1026.0,0
2025-02-20,Tokyo,Japan,8.0,80.4,7.1,1012.0,0
2025-02-20,Singapore,Singapore,22.9,97.8,4.4,1010.3,0
2025-02-20,Sydney,Australia,14.2,56.6,3.5,1006.1,0
2025-02-20,Cairo,Egypt,13.0,51.9,3.6,1024.0,0
2025-02-20,São Paulo,Brazil,17.6,71.4,0.9,1003.6,0
2025-02-20,Toronto,Canada,-3.9,67.4,6.3,1021.0,12.0
2025-02-21,New York,USA,3.4,75.5,6.1,1017.6,0
2025-02-21,London,UK,8.3,67.5,6.6,1020.4,0
2025-02-21,Tokyo,Japan,8.1,79.4,2.4,1010.7,0
2025-02-21,Singapore,Singapore,25.2,83.0,3.3,1005.1,0
2025-02-21,Sydney,Australia,16.8,67.0,3.1,1019.2,3.7
2025-02-21,Cairo,Egypt,11.7,42.9,3.9,1005.9,0
2025-02-21,São Paulo,Brazil,15.5,68.0,4.7,1010.7,0
2025-02-21,Toronto,Canada,-6.9,87.2,5.5,1024.4,0
2025-02-22,New York,USA,-0.2,67.0,0,1015.4,0
2025-02-22,London,UK,3.6,99,6.7,1014.5,0
2025-02-22,Tokyo,Japan,13.4,61.1,1.2,1008.8,0
2025-02-22,Singapore,Singapore,27.4,85.1,2.7,1009.6,0
2025-02-22,Sydney,Australia,9.3,66.9,5.3,1008.3,0
2025-02-22,Cairo,Egypt,16.8,28.9,4.1,1012.2,0
2025-02-22,São Paulo,Brazil,16.5,74.7,4.6,1015.4,0
2025-02-22,Toronto,Canada,-8.8,75.2,6.1,1020.7,0
2025-02-23,New York,USA,-6.1,66.6,1.9,1011.1,3.5
2025-02-23,London,UK,5.8,89.0,3.0,1013.0,8.1
2025-02-23,Tokyo,Japan,11.2,58.2,0.1,1004.6,0
2025-02-23,Singapore,Singapore,24.6,87.1,2.9,1004.1,5.7
2025-02-23,Sydney,Australia,17.5,65.6,8.7,1018.5,0
2025-02-23,Cairo,Egypt,13.9,62.1,3.1,1019.9,0
2025-02-23,São Paulo,Brazil,17.8,71.8,3.5,1010.7,6.5
2025-02-23,Toronto,Canada,-0.6,68.0,6.4,1019.3,0
2025-02-24,New York,USA,-1.1,81.2,4.8,1016.0,0
2025-02-24,London,UK,5.8,72.5,6.1,1009.0,0
2025-02-24,Tokyo,Japan,3.6,88.2,5.6,1009.0,0
2025-02-24,Singapore,Singapore,29.5,78.5,1.8,1003.5,7.8
2025-02-24,Sydney,Australia,11.1,67.1,4.7,1015.9,0
2025-02-24,Cairo,Egypt,13.8,51.8,0,1020.9,0
2025-02-24,São Paulo,Brazil,14.7,82.2,6.8,1023.3,0
2025-02-24,Toronto,Canada,1.5,89.1,8.4,1015.2,0
2025-02-25,New York,USA,5.7,58.5,7.4,1020.8,0
2025-02-25,London,UK,3.6,72.1,5.3,1010.4,0
2025-02-25,Tokyo,Japan,10.3,74.1,4.1,1015.3,0
2025-02-25,Singapore,Singapore,26.9,73.2,0.2,1003.8,0
2025-02-25,Sydney,Australia,11.1,61.2,2.2,1025.1,0
2025-02-25,Cairo,Egypt,14.5,45.3,9.0,1012.2,0
2025-02-25,São Paulo,Brazil,19.3,86.4,2.1,999.5,0
2025-02-25,Toronto,Canada,-1.7,70.6,8.5,1022.3,0
2025-02-26,New York,USA,5.7,74.6,8.0,1026.6,0
2025-02-26,London,UK,2.0,91.2,4.6,1012.1,0
2025-02-26,Tokyo,Japan,8.2,69.9,1.0,1009.3,0
2025-02-26,Singapore,Singapore,17.6,91.1,0,1002.9,0
2025-02-26,Sydney,Australia,14.0,61.9,6.1,1024.6,0
2025-02-26,Cairo,Egypt,12.8,42.6,1.7,1014.3,0
2025-02-26,São Paulo,Brazil,13.1,73.0,2.9,1016.1,7.6
2025-02-26,Toronto,Canada,1.7,71.8,3.1,1013.6,0
2025-02-27,New York,USA,5.2,72.6,3.0,1013.8,0
2025-02-27,London,UK,8.8,86.8,4.5,1005.0,0
2025-02-27,Tokyo,Japan,4.1,85.8,7.0,1010.4,0
2025-02-27,Singapore,Singapore,29.5,94.6,3.2,1006.9,0
2025-02-27,Sydney,Australia,15.1,73.4,7.5,1013.1,13.3
2025-02-27,Cairo,Egypt,15.8,41.4,4.3,1014.5,0
2025-02-27,São Paulo,Brazil,13.3,64.4,4.6,1014.8,0
2025-02-27,Toronto,Canada,-2.4,68.6,4.2,1020.9,0
2025-02-28,New York,USA,6.5,73.4,7.8,1012.7,0
2025-02-28,London,UK,9.4,69.0,8.5,1008.4,0
2025-02-28,Tokyo,Japan,7.6,61.7,9.1,1014.6,0
2025-02-28,Singapore,Singapore,31.1,81.6,5.2,999.7,1.6
2025-02-28,Sydney,Australia,11.3,52.6,2.9,1012.4,17.0
2025-02-28,Cairo,Egypt,16.1,49.2,4.6,1015.3,0
2025-02-28,São Paulo,Brazil,18.9,67.4,4.6,1014.5,0
2025-02-28,Toronto,Canada,-2.2,66.4,8.9,1025.0,0
2025-03-01,New York,USA,0.7,79.2,4.6,1020.2,0
2025-03-01,London,UK,6.5,75.0,3.8,1013.6,0
2025-03-01,Tokyo,Japan,9.2,69.3,4.5,1008.1,0
2025-03-01,Singapore,Singapore,23.2,98.7,4.7,1009.2,0
2025-03-01,Sydney,Australia,17.6,71.1,0.2,1011.3,0
2025-03-01,Cairo,Egypt,16.7,43.7,7.0,1012.9,0
2025-03-01,São Paulo,Brazil,14.1,87.4,2.2,1011.0,0
2025-03-01,Toronto,Canada,-3.1,76.7,3.8,1000.1,9.4
2025-03-02,New York,USA,6.5,57.8,4.2,1021.6,0
2025-03-02,London,UK,2.2,79.6,6.1,1013.6,0
2025-03-02,Tokyo,Japan,6.4,62.5,3.6,1004.8,0
2025-03-02,Singapore,Singapore,27.7,85.8,1.1,1021.5,0
2025-03-02,Sydney,Australia,14.8,48.1,6.7,1005.9,0
2025-03-02,Cairo,Egypt,15.2,47.1,4.7,1014.0,0
2025-03-02,São Paulo,Brazil,13.1,80.2,5.4,1017.2,23.6
2025-03-02,Toronto,Canada,2.2,83.8,4.5,995.0,0
2025-03-03,New York,USA,4.4,65.4,4.3,1011.3,0
2025-03-03,London,UK,4.5,78.4,5.1,1016.2,0
2025-03-03,Tokyo,Japan,9.9,69.4,6.8,1010.3,0
2025-03-03,Singapore,Singapore,29.6,71.7,4.1,1009.6,0
2025-03-03,Sydney,Australia,14.7,65.3,7.2,1022.6,0
2025-03-03,Cairo,Egypt,17.1,33.5,0.9,1010.1,0
2025-03-03,São Paulo,Brazil,19.7,79.2,0.5,1009.9,0
2025-03-03,Toronto,Canada,0.4,72.0,6.4,1013.4,0
2025-03-04,New York,USA,1.3,62.2,8.5,1023.4,0
2025-03-04,London,UK,10.5,75.7,3.4,1017.0,0
2025-03-04,Tokyo,Japan,13.6,73.1,2.8,1001.1,4.0
2025-03-04,Singapore,Singapore,26.0,74.7,3.1,1001.1,0
2025-03-04,Sydney,Australia,10.7,64.9,6.9,1023.5,0
2025-03-04,Cairo,Egypt,17.1,59.5,6.2,1006.8,0
2025-03-04,São Paulo,Brazil,21.7,78.6,3.7,1007.2,0
2025-03-04,Toronto,Canada,-1.3,63.6,6.2,1029.2,0
2025-03-05,New York,USA,-0.6,61.3,0.6,1009.1,0
2025-03-05,London,UK,10.4,89.4,6.9,1027.8,0
2025-03-05,Tokyo,Japan,14.6,86.6,6.0,1009.8,0
2025-03-05,Singapore,Singapore,28.0,95.5,0,1007.3,0
2025-03-05,Sydney,Australia,13.9,74.8,6.1,1015.5,0
2025-03-05,Cairo,Egypt,14.4,55.3,3.5,1007.3,0
2025-03-05,São Paulo,Brazil,15.9,78.3,3.9,1015.6,4.1
2025-03-05,Toronto,Canada,3.6,77.7,3.2,1017.3,0
2025-03-06,New York,USA,-1.3,69.7,2.9,1010.0,0
2025-03-06,London,UK,6.0,73.0,3.7,1009.7,19.7
2025-03-06,Tokyo,Japan,9.5,78.9,9.0,1012.6,0
2025-03-06,Singapore,Singapore,27.6,91.2,3.3,1009.4,18.6
2025-03-06,Sydney,Australia,8.2,75.4,5.2,1022.0,0
2025-03-06,Cairo,Egypt,14.7,50.6,4.7,1012.5,0
2025-03-06,São Paulo,Brazil,20.2,62.1,3.6,1013.1,0
2025-03-06,Toronto,Canada,-0.1,74.3,5.5,1011.8,0
2025-03-07,New York,USA,7.1,69.4,2.5,1005.9,9.9
2025-03-07,London,UK,10.5,74.8,3.5,1013.7,13.9
2025-03-07,Tokyo,Japan,12.7,71.2,0.7,1007.2,1.5
2025-03-07,Singapore,Singapore,29.2,81.7,3.4,1012.5,4.1
2025-03-07,Sydney,Australia,8.0,67.4,3.2,1007.3,1.9
2025-03-07,Cairo,Egypt,14.5,59.7,5.8,1000.9,0
2025-03-07,São Paulo,Brazil,18.1,85.3,1.7,1000.6,0
2025-03-07,Toronto,Canada,0.6,56.3,6.0,1020.2,0
2025-03-08,New York,USA,7.6,57.2,4.2,1011.9,0
2025-03-08,London,UK,10.7,76.3,3.2,990.9,0
2025-03-08,Tokyo,Japan,16.1,75.3,1.9,1007.0,0
2025-03-08,Singapore,Singapore,27.1,82.0,4.1,1017.9,0
2025-03-08,Sydney,Australia,17.9,55.5,5.7,1024.9,0
2025-03-08,Cairo,Egypt,17.5,42.8,3.3,1023.4,0
2025-03-08,São Paulo,Brazil,16.0,81.6,3.3,1004.6,0
2025-03-08,Toronto,Canada,-0.4,78.1,5.4,1014.1,0
2025-03-09,New York,USA,5.1,65.8,9.4,1012.2,0
2025-03-09,London,UK,8.1,99,5.7,1006.4,0
2025-03-09,Tokyo,Japan,11.1,83.1,8.4,1017.8,0
2025-03-09,Singapore,Singapore,26.0,82.3,5.8,1007.3,0
2025-03-09,Sydney,Australia,16.7,45.4,3.3,1007.1,0
2025-03-09,Cairo,Egypt,15.8,38.1,3.6,1009.6,0
2025-03-09,São Paulo,Brazil,19.7,66.1,1.1,1013.1,14.6
2025-03-09,Toronto,Canada,2.5,64.6,3.3,1013.7,0
2025-03-10,New York,USA,3.5,78.4,9.1,1011.5,0
2025-03-10,London,UK,8.1,84.3,5.8,1011.3,11.2
2025-03-10,Tokyo,Japan,15.8,71.1,2.0,1005.0,0
2025-03-10,Singapore,Singapore,24.5,97.0,0,1006.2,0
2025-03-10,Sydney,Australia,17.3,57.9,5.1,1013.6,0
2025-03-10,Cairo,Egypt,11.9,42.9,8.6,1010.0,0
2025-03-10,São Paulo,Brazil,16.2,82.3,6.2,1015.7,0
2025-03-10,Toronto,Canada,3.7,75.6,4.9,1022.0,0
2025-03-11,New York,USA,6.3,74.9,4.6,1014.7,0
2025-03-11,London,UK,10.0,82.6,7.7,1013.5,8.5
2025-03-11,Tokyo,Japan,11.5,74.5,4.5,1009.4,0
2025-03-11,Singapore,Singapore,25.3,78.5,5.8,1006.6,7.4
2025-03-11,Sydney,Australia,12.5,80.7,5.3,1034.2,0
2025-03-11,Cairo,Egypt,17.0,46.4,5.1,1009.9,0
2025-03-11,São Paulo,Brazil,21.2,79.5,0.5,1013.0,2.9
2025-03-11,Toronto,Canada,-0.8,70.5,5.1,1007.1,0
2025-03-12,New York,USA,9.1,78.1,0.1,1000.3,0
2025-03-12,London,UK,9.5,75.3,4.8,1011.5,0
2025-03-12,Tokyo,Japan,16.7,88.4,8.6,1017.4,0
2025-03-12,Singapore,Singapore,27.5,85.0,5.9,1015.2,0
2025-03-12,Sydney,Australia,16.9,69.7,2.1,1010.5,0
2025-03-12,Cairo,Egypt,22.6,33.8,6.8,1018.7,0
2025-03-12,São Paulo,Brazil,19.5,88.7,2.8,1013.3,0
2025-03-12,Toronto,Canada,0.9,76.0,4.5,1016.2,0
2025-03-13,New York,USA,10.3,53.3,6.6,1020.2,0
2025-03-13,London,UK,9.4,82.8,6.2,1014.1,0
2025-03-13,Tokyo,Japan,9.0,80.5,3.3,1005.7,1.9
2025-03-13,Singapore,Singapore,24.3,87.0,4.4,1015.0,0
2025-03-13,Sydney,Australia,12.1,81.6,0,1025.4,0
2025-03-13,Cairo,Egypt,15.3,52.3,4.3,1013.8,0
2025-03-13,São Paulo,Brazil,13.3,81.8,3.4,1019.8,5.8
2025-03-13,Toronto,Canada,1.9,77.9,1.8,1024.5,0
2025-03-14,New York,USA,12.0,74.6,8.5,1010.8,0
2025-03-14,London,UK,2.8,89.6,7.8,1017.7,0
2025-03-14,Tokyo,Japan,8.1,62.0,8.5,1014.9,4.4
2025-03-14,Singapore,Singapore,29.4,87.0,2.0,1004.1,0
2025-03-14,Sydney,Australia,14.0,67.0,2.2,1026.5,0
2025-03-14,Cairo,Egypt,22.9,32.8,5.6,1021.7,0
2025-03-14,São Paulo,Brazil,18.1,78.0,4.4,1011.8,0
2025-03-14,Toronto,Canada,1.7,72.8,5.2,1018.9,0
2025-03-15,New York,USA,9.6,73.6,4.2,1012.6,0
2025-03-15,London,UK,7.0,81.6,10.6,1011.3,0
2025-03-15,Tokyo,Japan,8.7,99,0.9,1013.3,0
2025-03-15,Singapore,Singapore,26.8,69.7,0,1005.4,5.0
2025-03-15,Sydney,Australia,12.9,60.9,5.7,1022.3,0
2025-03-15,Cairo,Egypt,17.6,50.5,6.1,1015.7,0
2025-03-15,São Paulo,Brazil,17.5,68.5,4.4,1018.0,6.4
2025-03-15,Toronto,Canada,2.6,70.2,9.0,1002.9,0
2025-03-16,New York,USA,8.4,65.6,5.0,1010.5,1.6
2025-03-16,London,UK,10.3,77.1,6.8,1005.9,0
2025-03-16,Tokyo,Japan,16.1,74.8,2.4,1015.7,0
2025-03-16,Singapore,Singapore,27.3,92.8,4.2,1004.2,0
2025-03-16,Sydney,Australia,12.6,68.9,3.2,1010.1,0.8
2025-03-16,Cairo,Egypt,20.3,62.4,6.5,1008.9,0
2025-03-16,São Paulo,Brazil,16.0,75.4,1.7,1018.8,0
2025-03-16,Toronto,Canada,2.2,76.8,6.7,1020.3,8.7
2025-03-17,New York,USA,4.4,78.7,8.1,1006.4,0
2025-03-17,London,UK,5.1,82.9,7.0,1008.3,0
2025-03-17,Tokyo,Japan,12.9,57.7,4.3,1007.5,7.7
2025-03-17,Singapore,Singapore,27.5,90.2,5.0,1018.9,19.3
2025-03-17,Sydney,Australia,17.7,54.4,1.5,1026.6,10.9
2025-03-17,Cairo,Egypt,24.6,46.1,4.1,1015.5,0
2025-03-17,São Paulo,Brazil,21.5,71.5,2.7,1013.7,0
2025-03-17,Toronto,Canada,-0.5,64.9,1.7,1013.8,0
2025-03-18,New York,USA,-0.3,74.5,3.8,1010.9,0
2025-03-18,London,UK,7.4,65.3,5.5,1003.1,0
2025-03-18,Tokyo,Japan,16.5,75.1,5.1,1014.9,4.9
2025-03-18,Singapore,Singapore,23.3,87.5,0,1006.3,0
2025-03-18,Sydney,Australia,17.8,78.3,3.5,1000.8,21.7
2025-03-18,Cairo,Egypt,17.8,40.7,3.4,1015.3,0
2025-03-18,São Paulo,Brazil,20.4,66.1,0,1012.5,8.7
2025-03-18,Toronto,Canada,-0.4,69.5,5.2,1020.9,0
2025-03-19,New York,USA,1.6,62.7,3.5,1020.5,0
2025-03-19,London,UK,11.0,81.8,0.7,1023.7,0
2025-03-19,Tokyo,Japan,7.7,72.4,1.9,1009.3,0
2025-03-19,Singapore,Singapore,26.1,85.3,1.8,1008.4,0
2025-03-19,Sydney,Australia,20.7,60.1,7.9,1017.7,0
2025-03-19,Cairo,Egypt,21.4,16.6,0.2,1011.2,0
2025-03-19,São Paulo,Brazil,18.9,65.6,0.8,1014.0,0
2025-03-19,Toronto,Canada,4.4,70.0,6.3,1012.8,0
2025-03-20,New York,USA,11.4,69.7,1.0,1019.3,0
2025-03-20,London,UK,17.5,80.6,4.4,1007.6,10.1
2025-03-20,Tokyo,Japan,11.5,66.3,4.6,1011.3,0
2025-03-20,Singapore,Singapore,29.4,83.7,2.9,1013.6,0
2025-03-20,Sydney,Australia,23.2,54.9,8.6,1019.4,0
2025-03-20,Cairo,Egypt,23.1,38.5,0,1009.9,0
2025-03-20,São Paulo,Brazil,22.0,77.5,1.1,1014.4,0.0
2025-03-20,Toronto,Canada,5.5,58.5,5.4,1018.7,0
2025-03-21,New York,USA,6.8,74.1,3.9,1017.9,0
2025-03-21,London,UK,7.7,75.2,7.2,1014.6,9.3
2025-03-21,Tokyo,Japan,13.2,52.8,3.8,1015.4,4.4
2025-03-21,Singapore,Singapore,26.8,83.5,5.8,1019.5,0
2025-03-21,Sydney,Australia,18.6,54.3,1.8,1015.5,8.8
2025-03-21,Cairo,Egypt,21.3,43.0,6.1,1019.1,0
2025-03-21,São Paulo,Brazil,13.8,79.7,0.8,1014.7,0
2025-03-21,Toronto,Canada,-2.1,70.0,1.3,1013.9,0
2025-03-22,New York,USA,13.2,58.8,12.0,1013.0,0
2025-03-22,London,UK,11.2,81.8,4.7,1007.1,15.8
2025-03-22,Tokyo,Japan,17.0,76.1,8.0,1011.6,1.5
2025-03-22,Singapore,Singapore,24.9,80.5,0.1,999.2,0
2025-03-22,Sydney,Australia,17.7,66.7,4.4,1011.0,0
2025-03-22,Cairo,Egypt,17.7,49.5,2.5,1009.5,0
2025-03-22,São Paulo,Brazil,15.6,83.2,0,1015.9,0
2025-03-22,Toronto,Canada,-1.4,80.3,1.9,1018.7,0
2025-03-23,New York,USA,10.0,52.2,0.3,1005.6,0
2025-03-23,London,UK,17.7,69.2,4.3,1012.9,0
2025-03-23,Tokyo,Japan,15.9,66.7,7.0,1008.4,0
2025-03-23,Singapore,Singapore,26.2,88.1,3.7,1011.3,7.9
2025-03-23,Sydney,Australia,14.4,59.5,5.8,1017.1,0
2025-03-23,Cairo,Egypt,20.6,49.6,4.2,1004.7,0
2025-03-23,São Paulo,Brazil,14.0,85.2,2.4,1015.7,0
2025-03-23,Toronto,Canada,-0.1,75.7,6.0,1010.8,0
2025-03-24,New York,USA,10.3,64.6,8.9,1005.1,0
2025-03-24,London,UK,12.6,77.3,5.7,1005.6,0
2025-03-24,Tokyo,Japan,18.2,61.9,3.4,1013.1,0
2025-03-24,Singapore,Singapore,26.0,86.6,1.8,1012.5,0
2025-03-24,Sydney,Australia,15.1,58.8,7.8,1021.9,0
2025-03-24,Cairo,Egypt,18.4,48.6,6.1,1000.5,0
2025-03-24,São Paulo,Brazil,15.1,90.2,2.6,1007.6,0
2025-03-24,Toronto,Canada,6.5,75.5,3.9,1010.0,0
2025-03-25,New York,USA,8.9,71.5,6.2,1014.9,0
2025-03-25,London,UK,8.3,78.9,10.4,1018.8,0
2025-03-25,Tokyo,Japan,18.9,87.6,1.4,1010.2,0
2025-03-25,Singapore,Singapore,26.2,75.0,3.4,1010.9,8.9
2025-03-25,Sydney,Australia,13.7,61.4,5.1,1017.0,0
2025-03-25,Cairo,Egypt,21.3,50.5,2.6,1010.5,0
2025-03-25,São Paulo,Brazil,19.8,75.1,3.8,1009.6,0
2025-03-25,Toronto,Canada,7.8,62.0,0.1,1027.9,0
2025-03-26,New York,USA,11.0,53.6,0.6,1002.3,0
2025-03-26,London,UK,12.3,83.5,6.5,1006.7,9.6
2025-03-26,Tokyo,Japan,15.8,60.2,8.2,1006.9,0
2025-03-26,Singapore,Singapore,26.9,89.5,3.8,995.9,9.5
2025-03-26,Sydney,Australia,17.6,59.4,0.8,1010.0,0
2025-03-26,Cairo,Egypt,17.0,61.4,3.4,1005.2,0
2025-03-26,São Paulo,Brazil,20.1,73.5,4.7,1014.0,0
2025-03-26,Toronto,Canada,13.5,70.0,3.7,1017.9,17.4
2025-03-27,New York,USA,8.5,74.4,8.3,1023.8,0
2025-03-27,London,UK,9.0,76.1,9.9,1014.9,15.2
2025-03-27,Tokyo,Japan,11.7,67.4,5.3,1013.8,4.4
2025-03-27,Singapore,Singapore,23.3,91.0,2.5,1010.3,0
2025-03-27,Sydney,Australia,16.5,69.0,4.9,1021.3,0
2025-03-27,Cairo,Egypt,22.4,46.7,5.0,1008.9,0
2025-03-27,São Paulo,Brazil,17.5,79.3,4.0,1028.7,0
2025-03-27,Toronto,Canada,11.4,56.2,4.2,1002.2,3.2
2025-03-28,New York,USA,10.8,69.4,6.4,1020.4,0
2025-03-28,London,UK,15.0,72.8,6.8,1013.6,0
2025-03-28,Tokyo,Japan,14.9,77.1,2.3,1012.5,0
2025-03-28,Singapore,Singapore,31.4,73.4,3.2,1009.2,0
2025-03-28,Sydney,Australia,13.6,57.1,5.9,1013.5,0
2025-03-28,Cairo,Egypt,21.7,45.2,0.5,1002.8,0
2025-03-28,São Paulo,Brazil,23.3,66.6,3.6,1000.0,0
2025-03-28,Toronto,Canada,7.4,71.5,6.8,1023.8,0
2025-03-29,New York,USA,10.0,65.6,2.6,1008.7,0
2025-03-29,London,UK,13.9,70.5,5.5,1025.5,0
2025-03-29,Tokyo,Japan,14.1,74.6,4.9,1004.7,0
2025-03-29,Singapore,Singapore,21.2,89.2,1.6,1014.6,0
2025-03-29,Sydney,Australia,19.7,56.6,2.8,1006.2,5.8
2025-03-29,Cairo,Egypt,25.9,47.6,0.2,1012.8,0
2025-03-29,São Paulo,Brazil,19.3,69.6,2.6,1016.0,13.6
2025-03-29,Toronto,Canada,10.1,78.9,0.2,1012.9,0
2025-03-30,New York,USA,11.9,71.1,0.9,1026.8,0
2025-03-30,London,UK,7.2,75.0,5.8,1002.3,6.4
2025-03-30,Tokyo,Japan,17.6,73.9,1.8,1018.7,0
2025-03-30,Singapore,Singapore,26.6,79.2,4.1,1012.9,0
2025-03-30,Sydney,Australia,18.0,67.7,5.6,1015.9,5.8
2025-03-30,Cairo,Egypt,22.9,36.3,6.9,1008.8,0
2025-03-30,São Paulo,Brazil,18.2,69.0,2.7,1010.6,0
2025-03-30,Toronto,Canada,4.6,66.3,12.3,1016.9,0
2025-03-31,New York,USA,14.1,56.5,2.5,997.2,0
2025-03-31,London,UK,9.1,74.5,8.2,1009.2,0
2025-03-31,Tokyo,Japan,17.2,69.3,3.9,1016.6,0
2025-03-31,Singapore,Singapore,27.8,81.2,3.5,1014.0,0
2025-03-31,Sydney,Australia,15.5,50.1,9.6,1012.1,0
2025-03-31,Cairo,Egypt,23.7,39.1,3.5,1022.0,0
2025-03-31,São Paulo,Brazil,20.6,62.9,5.4,1009.4,0
2025-03-31,Toronto,Canada,9.5,82.1,10.3,1028.6,0
2025-04-01,New York,USA,10.4,75.4,4.5,1016.5,0
2025-04-01,London,UK,9.2,92.4,6.0,1014.7,0
2025-04-01,Tokyo,Japan,9.2,63.8,10.4,1002.0,0
2025-04-01,Singapore,Singapore,26.8,87.5,0.9,994.0,2.1
2025-04-01,Sydney,Australia,13.4,68.0,0.4,1005.7,0
2025-04-01,Cairo,Egypt,14.9,45.5,3.3,1018.8,0
2025-04-01,São Paulo,Brazil,22.6,71.9,1.9,1016.7,0
2025-04-01,Toronto,Canada,11.3,66.7,2.1,1011.1,8.3
2025-04-02,New York,USA,14.5,77.5,1.5,1024.5,0
2025-04-02,London,UK,13.6,76.9,3.1,1008.7,0
2025-04-02,Tokyo,Japan,15.9,73.1,6.6,1011.1,0
2025-04-02,Singapore,Singapore,34.3,79.5,4.2,1007.7,0
2025-04-02,Sydney,Australia,23.3,53.4,7.3,1022.8,0
2025-04-02,Cairo,Egypt,17.8,52.4,5.6,1008.2,0
2025-04-02,São Paulo,Brazil,18.7,67.9,0.2,1005.4,3.7
2025-04-02,Toronto,Canada,13.4,74.0,6.5,1022.7,0
2025-04-03,New York,USA,10.1,72.8,4.2,1019.2,0
2025-04-03,London,UK,7.4,81.6,3.6,1002.8,0
2025-04-03,Tokyo,Japan,16.3,66.5,4.2,999.5,0
2025-04-03,Singapore,Singapore,34.3,86.1,0,1000.4,0
2025-04-03,Sydney,Australia,22.8,78.5,6.7,1016.9,0
2025-04-03,Cairo,Egypt,20.6,37.4,2.8,1017.1,0
2025-04-03,São Paulo,Brazil,23.5,60.3,2.9,1024.5,0
2025-04-03,Toronto,Canada,8.1,63.3,5.4,1028.0,0
2025-04-04,New York,USA,11.7,51.6,5.5,1026.7,0
2025-04-04,London,UK,9.5,67.9,2.1,1006.4,22.4
2025-04-04,Tokyo,Japan,19.0,65.7,2.0,1002.6,0
2025-04-04,Singapore,Singapore,31.6,79.0,7.8,1011.4,0
2025-04-04,Sydney,Australia,22.7,53.0,6.9,1022.9,0
2025-04-04,Cairo,Egypt,21.9,49.7,4.0,1015.4,0
2025-04-04,São Paulo,Brazil,19.0,67.8,1.3,1011.4,0
2025-04-04,Toronto,Canada,11.8,66.8,4.3,1003.5,0
2025-04-05,New York,USA,15.5,59.6,0.7,1015.4,0
2025-04-05,London,UK,10.7,88.6,2.8,1006.8,0
2025-04-05,Tokyo,Japan,16.1,62.1,8.6,1010.9,0
2025-04-05,Singapore,Singapore,28.0,81.8,1.1,991.3,12.8
2025-04-05,Sydney,Australia,11.3,62.7,9.7,1019.0,0
2025-04-05,Cairo,Egypt,21.6,45.0,0.9,1001.5,0
2025-04-05,São Paulo,Brazil,21.3,70.9,1.3,1013.5,0
2025-04-05,Toronto,Canada,15.2,78.1,2.3,1018.3,0
2025-04-06,New York,USA,10.6,69.5,3.1,1002.3,0
2025-04-06,London,UK,12.2,84.4,0.8,1026.0,18.8
2025-04-06,Tokyo,Japan,19.7,71.7,7.1,1009.8,13.2
2025-04-06,Singapore,Singapore,31.0,89.4,2.6,1009.2,11.2
2025-04-06,Sydney,Australia,20.0,70.7,7.9,1018.2,0
2025-04-06,Cairo,Egypt,26.8,42.0,2.5,1015.7,0
2025-04-06,São Paulo,Brazil,19.4,64.2,2.3,1008.7,13.1
2025-04-06,Toronto,Canada,13.6,64.7,4.7,1011.6,0
2025-04-07,New York,USA,11.0,64.5,5.2,1022.0,0
2025-04-07,London,UK,11.3,84.6,6.1,1023.0,7.4
2025-04-07,Tokyo,Japan,18.6,65.2,1.2,1011.9,0
2025-04-07,Singapore,Singapore,32.0,89.6,7.4,1007.0,6.1
2025-04-07,Sydney,Australia,23.4,45.9,2.3,1009.4,0
2025-04-07,Cairo,Egypt,20.1,57.0,3.6,1010.6,0
2025-04-07,São Paulo,Brazil,17.5,69.1,2.8,1017.8,11.7
2025-04-07,Toronto,Canada,12.8,64.8,5.3,1019.6,0
2025-04-08,New York,USA,17.4,59.2,6.0,1016.5,0
2025-04-08,London,UK,9.7,75.2,5.9,1007.5,0
2025-04-08,Tokyo,Japan,18.5,64.5,2.2,1021.4,0
2025-04-08,Singapore,Singapore,28.6,85.9,1.9,1003.2,0
2025-04-08,Sydney,Australia,20.8,57.6,7.8,1014.3,0
2025-04-08,Cairo,Egypt,22.3,43.3,2.8,1018.2,0
2025-04-08,São Paulo,Brazil,22.3,80.8,2.2,1021.8,0
2025-04-08,Toronto,Canada,11.2,54.8,5.2,1005.2,0
2025-04-09,New York,USA,12.6,63.9,6.1,1003.1,0
2025-04-09,London,UK,15.5,89.3,1.1,1009.1,10.0
2025-04-09,Tokyo,Japan,19.9,63.1,1.3,1009.1,16.6
2025-04-09,Singapore,Singapore,26.4,92.9,3.3,1015.9,0
2025-04-09,Sydney,Australia,15.7,59.0,3.6,1019.3,0
2025-04-09,Cairo,Egypt,26.3,38.7,2.9,1008.7,0
2025-04-09,São Paulo,Brazil,26.3,49.8,2.1,1019.1,0
