Tweet ID,Text,User,Created At,Likes,Retweets,Sentiment
188255574898333847,Just had lunch with a friend.,thompsonmatthew,2023-01-24 14:37:35,180,610,neutral
525608871867827547,I love my life!,darryl29,2023-01-22 12:10:33,872,710,positive
942307479602980587,Feeling disappointed in myself.,fwebb,2023-01-01 00:24:35,1,527,negative
787245838115920053,Feeling grateful for my friends and family.,andrewlong,2023-04-02 04:18:39,775,292,positive
965984905323727377,Feeling disappointed in myself.,pvega,2023-01-09 11:17:45,0,35,negative
473201772433328829,I hate it when things don't go my way.,berrydavid,2023-01-31 02:53:31,416,300,negative
467476652680074097,Feeling disappointed in myself.,stevenhernandez,2023-01-31 22:58:59,432,555,negative
917814750750314955,Going for a walk in the park.,christina07,2023-03-29 11:12:15,1,212,neutral
793270969586389836,I hate it when things don't go my way.,gregoryteresa,2023-01-12 02:27:06,560,567,negative
267424924325750761,Going for a walk in the park.,ruben11,2023-03-11 21:05:34,922,223,neutral
876971645571338589,I hate it when things don't go my way.,lperry,2023-04-06 01:33:42,238,135,negative
202015911527516928,Just had lunch with a friend.,johnscharles,2023-04-03 09:11:29,80,540,neutral
434767723376986218,Watching a movie tonight.,elivingston,2023-04-18 07:37:27,853,959,neutral
912752068677451630,This is the best day ever!,rdurham,2023-04-04 14:30:04,166,74,positive
352305865978602139,Feeling disappointed in myself.,uwright,2023-02-11 20:09:54,13,337,negative
534061763777267335,Feeling disappointed in myself.,perezmark,2023-04-12 02:08:38,233,358,negative
684043310668277416,Watching a movie tonight.,jenniferjohnson,2023-01-20 12:19:27,351,912,neutral
539121077017897047,This is the best day ever!,williamsrobin,2023-03-14 06:11:01,235,598,positive
842534723502391386,This is the best day ever!,tlopez,2023-02-04 11:19:14,188,323,positive
454124335020896560,I hate it when things don't go my way.,stephanieschmidt,2023-01-03 21:53:21,596,751,negative
489689888982266496,Just had lunch with a friend.,phillipsmelissa,2023-03-31 20:10:44,16,879,neutral
607905996094810389,Going for a walk in the park.,jeffreyfarrell,2023-04-01 04:59:38,561,659,neutral
579679913084217778,I love my life!,reesealejandro,2023-02-08 10:23:30,622,327,positive
288974160825209928,I'm so upset right now.,gomezbryan,2023-01-22 06:31:49,374,630,negative
112896178149385247,Feeling grateful for my friends and family.,russell89,2023-02-08 08:05:00,114,667,positive
841022975814276470,I'm so upset right now.,serranomegan,2023-04-16 11:06:31,489,959,negative
319159033677188627,I hate it when things don't go my way.,wallermichael,2023-03-03 10:30:59,134,176,negative
674634465278505036,Going for a walk in the park.,murphytina,2023-02-28 20:37:43,761,984,neutral
270785828092843475,Watching a movie tonight.,victor70,2023-03-01 23:34:22,105,208,neutral
315313443794942846,I hate it when things don't go my way.,briangarcia,2023-01-20 06:06:02,905,228,negative
977840143468603362,This is the best day ever!,delgadoandrea,2023-04-19 14:39:21,736,669,positive
414565603093732996,Feeling grateful for my friends and family.,debra09,2023-02-02 08:10:35,982,654,positive
667867729952438095,Feeling disappointed in myself.,rebecca05,2023-02-28 11:13:56,255,716,negative
824799084759026897,Feeling disappointed in myself.,kevinthompson,2023-04-25 04:24:15,255,812,negative
309018167222604578,This is the best day ever!,zacharybryant,2023-01-02 07:59:17,956,763,positive
262830474355148672,Going for a walk in the park.,katiewells,2023-02-20 02:13:12,973,1000,neutral
154448621988984642,Watching a movie tonight.,uroth,2023-01-27 23:52:42,764,830,neutral
568203622938462994,Feeling disappointed in myself.,jenniferbailey,2023-03-22 22:35:21,966,764,negative
144801050270261786,I'm so upset right now.,brownpatrick,2023-02-20 07:27:20,118,782,negative
332306771741804499,I hate it when things don't go my way.,christine54,2023-04-21 13:58:26,210,107,negative
201758390889180048,This is the best day ever!,ecross,2023-01-06 03:34:54,30,775,positive
176110166275158605,I'm so upset right now.,ewhite,2023-02-21 16:33:04,80,53,negative
587930497657202931,I'm so upset right now.,amanda68,2023-01-12 18:03:51,151,841,negative
428773068082494519,Feeling grateful for my friends and family.,stonekatherine,2023-04-06 08:52:23,904,251,positive
950688399334108248,I hate it when things don't go my way.,olsonmolly,2023-03-03 20:56:33,660,848,negative
628930176599979922,I hate it when things don't go my way.,mjohnson,2023-01-06 13:41:48,951,268,negative
496462971671766119,Feeling grateful for my friends and family.,joseph21,2023-03-23 15:09:15,568,282,positive
895807233587085132,This is the best day ever!,cramirez,2023-01-10 21:40:36,440,159,positive
753283063549409045,I'm so upset right now.,campbellmichael,2023-03-22 02:04:39,201,492,negative
505994129528089220,I'm so upset right now.,brian63,2023-03-09 04:01:30,727,771,negative
535459719304495228,I'm so upset right now.,kimberlysantiago,2023-01-07 09:15:48,499,497,negative
309342510079600410,Just had lunch with a friend.,llopez,2023-04-16 15:18:05,107,109,neutral
972867687416271051,I hate it when things don't go my way.,brucegreene,2023-03-22 22:30:38,800,828,negative
387794412340347267,I hate it when things don't go my way.,ualexander,2023-02-20 03:42:40,840,286,negative
483780517542538092,Feeling grateful for my friends and family.,katelynsimmons,2023-03-12 12:10:05,946,443,positive
586625216861600601,I love my life!,michael71,2023-03-05 00:26:27,659,616,positive
726085754966485493,I love my life!,jacobbecker,2023-03-27 21:09:11,403,598,positive
283617462363647042,Feeling disappointed in myself.,jacobsrachel,2023-03-23 05:00:37,987,823,negative
690334642954779021,I'm so upset right now.,kschmidt,2023-04-11 01:56:45,317,425,negative
996180961746399043,Feeling grateful for my friends and family.,gcollins,2023-03-12 00:36:27,309,625,positive
577404189145835897,I hate it when things don't go my way.,teresa10,2023-04-09 23:09:36,687,40,negative
225531922522163368,I'm so upset right now.,kellerdaniel,2023-01-04 23:28:35,886,464,negative
345015054176317383,I love my life!,alexandraallen,2023-02-14 20:07:00,263,230,positive
974798840041746394,Feeling grateful for my friends and family.,wmartin,2023-02-06 02:37:01,79,33,positive
532539542265082558,Feeling disappointed in myself.,nmartin,2023-03-31 02:06:40,257,555,negative
796289410422513300,I hate it when things don't go my way.,bschaefer,2023-02-10 20:41:34,712,48,negative
182640300799169115,Just had lunch with a friend.,bruce65,2023-01-23 19:49:49,119,951,neutral
760513107144471690,I hate it when things don't go my way.,tiffany49,2023-02-23 09:52:15,441,795,negative
626035981653023468,I'm so upset right now.,jacquelinekirby,2023-03-15 16:17:06,631,648,negative
752866106761370471,Just had lunch with a friend.,amy09,2023-02-26 13:58:42,142,844,neutral
750343468824216412,Feeling grateful for my friends and family.,imiranda,2023-01-17 01:36:55,555,847,positive
472554736574834719,Watching a movie tonight.,steven77,2023-03-02 21:43:13,940,226,neutral
646154904061032910,Feeling grateful for my friends and family.,dillonwendy,2023-01-07 13:56:17,277,620,positive
618445937125068998,I'm so upset right now.,larsontaylor,2023-03-08 15:09:27,776,666,negative
699080702108679409,Just had lunch with a friend.,rclark,2023-02-14 19:21:52,328,33,neutral
139259858103677472,This is the best day ever!,cannonnancy,2023-03-16 06:51:33,845,183,positive
868849599349339567,Feeling grateful for my friends and family.,rayjessica,2023-01-09 15:16:40,749,114,positive
925027607760945678,Going for a walk in the park.,rmartin,2023-02-08 22:13:40,745,108,neutral
484343155130004588,I hate it when things don't go my way.,corey56,2023-02-05 14:53:38,199,438,negative
176820862543438388,Feeling disappointed in myself.,coletheodore,2023-03-11 19:05:34,876,436,negative
187759702141580309,Going for a walk in the park.,gloria55,2023-03-20 22:54:11,50,622,neutral
698209798030019347,I hate it when things don't go my way.,patrick63,2023-04-02 12:27:16,512,415,negative
429322366264023221,I love my life!,lwright,2023-02-23 09:47:39,820,821,positive
502411915108967283,Feeling disappointed in myself.,holtkenneth,2023-01-12 20:01:26,831,931,negative
748815694815216461,Feeling disappointed in myself.,cmitchell,2023-02-03 00:32:24,984,828,negative
314934540306627546,I hate it when things don't go my way.,nlivingston,2023-02-25 12:54:05,953,331,negative
670071393562500243,Just had lunch with a friend.,nathanmartin,2023-03-07 18:01:26,474,303,neutral
409245141820784223,Watching a movie tonight.,hinesnina,2023-04-07 23:30:51,724,573,neutral
701625737656915227,Going for a walk in the park.,ngregory,2023-01-03 23:51:50,770,836,neutral
755185641038243639,Feeling disappointed in myself.,mark99,2023-01-19 03:26:56,111,978,negative
239829419466974782,Watching a movie tonight.,yzimmerman,2023-04-14 15:17:33,641,395,neutral
848841545434071271,I'm so upset right now.,jennifer73,2023-04-03 12:50:08,259,793,negative
106137695623551952,This is the best day ever!,wendy91,2023-04-05 04:27:17,852,714,positive
822827979401882819,This is the best day ever!,angelawalker,2023-01-17 11:03:25,313,985,positive
990204643991764480,I love my life!,boothjoseph,2023-04-25 05:15:35,206,166,positive
923530997478880228,I hate it when things don't go my way.,kguzman,2023-04-15 05:49:38,876,838,negative
328173610233239477,Feeling disappointed in myself.,yjones,2023-03-31 22:23:33,25,298,negative
693005055374214411,I love my life!,erinlucero,2023-04-07 10:41:28,527,628,positive
784406900981173154,Watching a movie tonight.,jonesdustin,2023-04-21 11:10:45,516,83,neutral
123983310240909513,I hate it when things don't go my way.,dcox,2023-04-20 22:48:43,352,523,negative
989055622962847779,Just had lunch with a friend.,kristopherhale,2023-03-28 08:17:35,96,587,neutral
292166194843035990,Going for a walk in the park.,david65,2023-01-13 13:16:05,518,258,neutral
344223370400056206,Going for a walk in the park.,bpacheco,2023-01-19 09:03:12,545,269,neutral
380626539476913910,I love my life!,megan15,2023-04-02 23:40:41,577,286,positive
236443952796234610,Feeling disappointed in myself.,lorirojas,2023-04-23 09:40:38,75,690,negative
630416516762351021,I'm so upset right now.,robert26,2023-03-03 14:32:45,54,629,negative
540743707073993900,Feeling disappointed in myself.,williamsjohn,2023-03-19 14:34:29,982,591,negative
332471519592421652,This is the best day ever!,iallen,2023-03-31 14:53:56,172,226,positive
971889272655848064,Just had lunch with a friend.,johnfischer,2023-03-08 16:04:38,649,349,neutral
332426921643068349,I hate it when things don't go my way.,charles88,2023-02-02 15:51:32,209,671,negative
314053731347928564,I love my life!,christopher95,2023-01-27 10:48:04,427,397,positive
307978569182437947,Feeling disappointed in myself.,valencialisa,2023-01-04 22:23:38,516,197,negative
207730700047629972,I love my life!,anabauer,2023-03-28 12:43:35,314,871,positive
576473114065004728,Going for a walk in the park.,kmontoya,2023-01-09 22:26:52,124,434,neutral
526336696376245881,I'm so upset right now.,danieltran,2023-01-25 12:04:02,7,397,negative
524487420764980602,This is the best day ever!,leelauren,2023-04-01 19:48:24,786,223,positive
288861510483391227,This is the best day ever!,keithhorn,2023-01-09 00:15:27,39,375,positive
397349677622256014,Going for a walk in the park.,christopherfrench,2023-02-03 13:55:21,836,373,neutral
298797976800628026,I hate it when things don't go my way.,gsingleton,2023-01-05 00:20:03,722,74,negative
983324148152971747,I hate it when things don't go my way.,richard28,2023-03-29 16:12:58,988,482,negative
298441177244182485,Going for a walk in the park.,maureen30,2023-03-02 00:34:12,748,22,neutral
917729578557385699,I hate it when things don't go my way.,timothyduncan,2023-02-07 22:13:37,21,310,negative
564225126833741178,I hate it when things don't go my way.,brianmartinez,2023-02-25 13:36:46,423,757,negative
818590365574452602,I hate it when things don't go my way.,pstephens,2023-02-26 13:44:11,410,489,negative
569957695729104938,Watching a movie tonight.,tramos,2023-02-10 19:06:11,218,52,neutral
727972566019680158,I hate it when things don't go my way.,tiffany79,2023-02-12 20:19:22,781,884,negative
256404341775050069,Feeling disappointed in myself.,marcus44,2023-02-19 00:15:59,214,342,negative
937328069515669676,I love my life!,tscott,2023-02-12 07:38:28,460,247,positive
936427445912848063,Going for a walk in the park.,tcarr,2023-02-19 12:32:27,200,351,neutral
881347120315160728,I love my life!,fbrown,2023-04-04 16:57:07,170,483,positive
412439660473780854,I'm so upset right now.,qphillips,2023-01-09 01:39:38,466,24,negative
178730150172977699,Feeling disappointed in myself.,grosssandra,2023-04-18 19:38:45,982,621,negative
979814024517060413,Feeling grateful for my friends and family.,walkerjimmy,2023-04-21 16:53:04,706,997,positive
859836797515922281,I hate it when things don't go my way.,sgraham,2023-01-23 15:43:53,547,946,negative
439753231648605732,I hate it when things don't go my way.,april08,2023-01-13 02:06:13,895,865,negative
105706424522462120,Just had lunch with a friend.,cheryljones,2023-03-16 05:39:01,933,925,neutral
376059509814677292,Feeling disappointed in myself.,mollypoole,2023-03-05 04:23:08,121,727,negative
940369853472354753,I love my life!,ddavidson,2023-01-29 12:40:30,838,128,positive
767830148067710875,I hate it when things don't go my way.,butlershannon,2023-01-17 14:00:41,700,530,negative
525500584467451301,Just had lunch with a friend.,turnerjohn,2023-01-09 02:40:33,661,401,neutral
710515626246667138,Feeling grateful for my friends and family.,floressamuel,2023-01-04 09:14:43,361,317,positive
870845059826241078,This is the best day ever!,laurabarnes,2023-01-13 03:09:46,635,164,positive
813795311327027634,I'm so upset right now.,jpalmer,2023-02-19 07:11:18,672,534,negative
328458397604928881,Just had lunch with a friend.,abigail59,2023-02-09 14:38:56,389,675,neutral
367727195958508873,This is the best day ever!,michaeloliver,2023-01-24 13:53:08,471,890,positive
834346003868035234,This is the best day ever!,qvaughan,2023-01-21 09:44:29,419,507,positive
889365033266556086,Just had lunch with a friend.,kbaker,2023-01-10 09:48:38,253,404,neutral
150771989040668291,I love my life!,lisa55,2023-04-14 02:52:19,753,519,positive
527892533335121486,Just had lunch with a friend.,wilsonderrick,2023-01-06 01:58:51,635,598,neutral
132844067235691391,I'm so upset right now.,pcooper,2023-04-05 18:31:30,169,483,negative
112447009279801798,I hate it when things don't go my way.,chelsea00,2023-04-01 06:01:42,759,114,negative
587612823275706397,I hate it when things don't go my way.,lelliott,2023-02-09 09:39:16,738,485,negative
339150946117194772,This is the best day ever!,edward35,2023-04-23 01:20:37,910,246,positive
922268312101299416,I'm so upset right now.,davidgonzalez,2023-04-24 16:38:05,300,324,negative
734287670105256131,I'm so upset right now.,ilindsey,2023-01-06 05:10:54,207,498,negative
905316403774240396,Watching a movie tonight.,omyers,2023-04-17 09:02:24,945,637,neutral
856354043592470762,This is the best day ever!,whitesamantha,2023-01-12 20:55:46,583,829,positive
239105780524138461,Feeling grateful for my friends and family.,christopher04,2023-01-23 23:44:19,926,462,positive
771284773318902907,I'm so upset right now.,franklinaudrey,2023-04-06 16:55:17,17,46,negative
524674899603307999,Feeling disappointed in myself.,lisaleonard,2023-04-27 11:23:17,175,284,negative
677449678423090954,Just had lunch with a friend.,sara77,2023-02-21 07:01:27,422,832,neutral
300674398079720833,Feeling disappointed in myself.,rfaulkner,2023-03-24 03:44:42,783,829,negative
597114901522595631,I'm so upset right now.,stevenandrade,2023-04-13 23:04:27,743,908,negative
940397558986424207,I love my life!,sweeneynichole,2023-01-02 16:59:42,420,271,positive
540465644702381657,Watching a movie tonight.,evan13,2023-01-09 04:42:43,285,677,neutral
431879483456142361,Feeling disappointed in myself.,wallacejennifer,2023-03-04 14:45:22,935,151,negative
523053034587470490,I hate it when things don't go my way.,igomez,2023-01-19 11:00:04,211,676,negative
944012229672537432,I love my life!,evanskevin,2023-03-26 18:45:54,966,439,positive
643185209935966398,I'm so upset right now.,jluna,2023-04-05 01:42:39,256,256,negative
589769566700004337,I hate it when things don't go my way.,xbrock,2023-01-19 11:45:51,47,52,negative
634500157584066129,I love my life!,eparker,2023-03-06 20:30:32,825,617,positive
484470022591234923,Feeling disappointed in myself.,fishermartha,2023-01-03 10:09:16,392,507,negative
297417058714305126,Just had lunch with a friend.,hortondennis,2023-04-14 15:45:13,855,600,neutral
710993217167262940,Going for a walk in the park.,lewismathew,2023-02-14 13:21:21,420,470,neutral
197169792249866745,Just had lunch with a friend.,rpetersen,2023-03-17 06:01:10,664,970,neutral
648530549569049725,Feeling disappointed in myself.,francis69,2023-04-07 09:54:05,13,744,negative
401666725459552483,I love my life!,annette01,2023-02-22 15:57:38,298,136,positive
164529100956850927,This is the best day ever!,michael25,2023-04-26 11:10:58,628,610,positive
645225588744806046,I hate it when things don't go my way.,jennifer36,2023-02-11 16:33:38,356,576,negative
865965894650020185,I hate it when things don't go my way.,brian58,2023-04-04 06:04:28,308,906,negative
289341747956637913,I love my life!,halejared,2023-04-24 23:05:02,583,364,positive
188071974384350246,I hate it when things don't go my way.,boothstephen,2023-01-14 20:32:23,665,764,negative
402887322474482152,Feeling grateful for my friends and family.,sroach,2023-04-10 22:29:02,23,449,positive
829558023087799813,Just had lunch with a friend.,millerevelyn,2023-01-10 03:30:53,39,261,neutral
622538584112480616,I love my life!,mhernandez,2023-02-14 16:09:54,839,713,positive
954102272260898017,I hate it when things don't go my way.,whitneyharris,2023-03-23 02:06:18,272,469,negative
104883201438304969,I'm so upset right now.,fclay,2023-04-09 02:22:20,862,262,negative
108193764685672856,I hate it when things don't go my way.,kristin09,2023-03-30 23:11:16,837,875,negative
325127386915441790,I love my life!,elliskristy,2023-02-21 16:57:51,573,855,positive
234304136098576254,Feeling disappointed in myself.,joshua06,2023-03-31 22:23:27,229,643,negative
424107476706088131,I love my life!,ebullock,2023-02-24 10:24:10,725,823,positive
649628927754697057,This is the best day ever!,brian47,2023-03-30 14:54:29,316,243,positive
420941609964495619,I'm so upset right now.,virginiajohnson,2023-01-21 04:10:54,774,353,negative
867936850796828962,I'm so upset right now.,bryanjones,2023-04-16 07:32:39,250,587,negative
635324963312825363,Feeling grateful for my friends and family.,espinozaemily,2023-02-19 18:43:58,624,839,positive
561544329077196109,I hate it when things don't go my way.,powerspatricia,2023-01-01 23:32:33,301,798,negative
584572431197595060,This is the best day ever!,robertjordan,2023-01-07 10:25:00,824,641,positive
433812342440304676,This is the best day ever!,donnayoung,2023-02-10 02:26:28,327,339,positive
341213461548361361,I hate it when things don't go my way.,michaelirwin,2023-02-03 02:03:50,448,400,negative
185395635166253938,I hate it when things don't go my way.,christina24,2023-02-23 08:47:15,508,875,negative
978653383853528582,Just had lunch with a friend.,brownjoseph,2023-01-28 13:54:31,849,61,neutral
906706029755799403,Going for a walk in the park.,angela42,2023-03-05 01:44:15,407,508,neutral
454866038653439238,Feeling grateful for my friends and family.,hamptonjenna,2023-01-13 23:52:20,317,555,positive
892181229373356641,Just had lunch with a friend.,pamelacarpenter,2023-03-23 14:41:58,464,612,neutral
890648314582361195,This is the best day ever!,coryarnold,2023-02-13 03:39:33,221,693,positive
102099316576635328,This is the best day ever!,dianesmith,2023-02-12 15:33:34,749,426,positive
971487018868293791,Feeling disappointed in myself.,holmesmichelle,2023-01-17 10:30:43,184,632,negative
860847345557646821,Feeling grateful for my friends and family.,christiangriffin,2023-04-25 00:13:04,440,978,positive
112467055455565070,Feeling grateful for my friends and family.,knovak,2023-03-26 00:32:35,761,511,positive
589360630658954294,I love my life!,michelle51,2023-04-16 13:59:39,579,149,positive
867835312278166258,Going for a walk in the park.,zpowell,2023-03-29 22:39:08,892,412,neutral
374410706535285742,I hate it when things don't go my way.,carolferguson,2023-04-06 08:14:12,341,909,negative
235741944065588734,I hate it when things don't go my way.,flemingmariah,2023-03-01 19:16:22,816,49,negative
742520610643570314,Feeling grateful for my friends and family.,williamsjulie,2023-01-23 12:01:41,160,91,positive
499149767755254260,Feeling grateful for my friends and family.,dburke,2023-01-20 07:14:09,982,812,positive
373091356465647978,I'm so upset right now.,agarcia,2023-02-08 00:19:25,665,688,negative
535021688607360396,Just had lunch with a friend.,mercadoamy,2023-04-02 07:57:21,501,980,neutral
325502861244407954,I love my life!,gibsonwilliam,2023-03-31 14:35:48,981,266,positive
971881723351119886,Feeling disappointed in myself.,tnelson,2023-04-20 23:53:05,367,414,negative
800336524921420888,I'm so upset right now.,cmorrow,2023-03-30 02:09:44,265,499,negative
561233455811868497,Feeling disappointed in myself.,wongryan,2023-03-21 11:19:39,24,352,negative
587079081377006667,Feeling grateful for my friends and family.,watsonshannon,2023-03-09 16:02:44,80,2,positive
247513679780898639,I love my life!,samanthaking,2023-04-23 09:07:59,696,292,positive
230638499715365325,Just had lunch with a friend.,johnsonheather,2023-03-23 04:48:44,558,189,neutral
104278677113008329,Watching a movie tonight.,anthony54,2023-03-10 05:00:06,103,346,neutral
829669440004728078,This is the best day ever!,gblack,2023-01-19 01:34:14,107,754,positive
822190004940324071,I'm so upset right now.,denisebaker,2023-03-21 14:57:21,427,893,negative
190486724280763010,Feeling disappointed in myself.,dianawalker,2023-02-24 20:28:00,83,475,negative
288924837913976345,Feeling grateful for my friends and family.,chambersmichelle,2023-03-04 01:10:22,699,643,positive
352714354283961298,I love my life!,katherine47,2023-03-26 03:32:27,130,778,positive
770872882130682475,Going for a walk in the park.,tiffany07,2023-03-16 13:02:44,421,378,neutral
695846187994499721,Watching a movie tonight.,christineorozco,2023-02-26 22:32:16,988,875,neutral
100778367528201001,I love my life!,lwhitney,2023-02-02 21:17:51,927,204,positive
804606119074566797,Feeling disappointed in myself.,lmurray,2023-01-22 10:58:19,655,481,negative
263718438562872833,I'm so upset right now.,snyderedward,2023-02-07 20:02:47,513,325,negative
896715108284846135,Feeling grateful for my friends and family.,johnsonbilly,2023-03-12 19:52:08,217,967,positive
846111465838929222,Feeling disappointed in myself.,turnerelizabeth,2023-02-01 08:02:00,399,606,negative
946006976269599417,Watching a movie tonight.,nicolethornton,2023-02-24 01:25:54,121,626,neutral
595745146767040551,Feeling disappointed in myself.,cartercharles,2023-02-20 23:25:28,81,109,negative
412977016299986359,I'm so upset right now.,victoria88,2023-04-07 12:33:01,146,19,negative
670002100822893078,I hate it when things don't go my way.,xbrown,2023-01-24 21:53:57,679,796,negative
209427353197726178,Feeling grateful for my friends and family.,garciathomas,2023-04-23 07:56:06,878,131,positive
502182317846187282,This is the best day ever!,ofuentes,2023-01-30 12:09:51,962,4,positive
405987177791912777,I'm so upset right now.,ryan87,2023-01-19 12:11:53,512,885,negative
847453140739591532,I'm so upset right now.,kristen97,2023-03-30 09:56:01,346,553,negative
840186659265556094,Feeling grateful for my friends and family.,travisstone,2023-02-05 22:20:23,916,834,positive
762109056393736724,Feeling disappointed in myself.,swansonbecky,2023-04-16 06:12:59,603,964,negative
935518872493141350,Going for a walk in the park.,lucerojennifer,2023-03-28 12:29:13,638,936,neutral
157288775259711493,Feeling disappointed in myself.,umoran,2023-03-18 21:30:34,140,582,negative
289704890880911681,This is the best day ever!,jfields,2023-02-21 10:32:25,619,435,positive
303396889619802139,I hate it when things don't go my way.,cannonbrittany,2023-04-04 01:33:19,422,963,negative
933922370943620924,Feeling disappointed in myself.,tpugh,2023-04-22 15:50:47,157,429,negative
842478012193833722,Watching a movie tonight.,andrewmiller,2023-02-13 17:26:24,365,358,neutral
132493925783720739,I'm so upset right now.,katherine00,2023-03-16 05:32:28,548,358,negative
749888886510050252,This is the best day ever!,mhenry,2023-01-07 09:48:23,786,471,positive
577670607012334792,Watching a movie tonight.,gibsonmichael,2023-02-25 12:08:57,405,810,neutral
168248628398218522,This is the best day ever!,sbell,2023-01-10 20:03:01,509,711,positive
728582147135909983,I hate it when things don't go my way.,reillytanner,2023-02-19 22:27:01,61,467,negative
462020101644116552,I'm so upset right now.,jonathancarter,2023-01-09 11:53:58,4,294,negative
914741095053339533,Watching a movie tonight.,lindsay14,2023-04-20 07:57:53,279,836,neutral
129273686087916917,Going for a walk in the park.,ndorsey,2023-01-29 04:21:52,481,540,neutral
854548628318299167,Going for a walk in the park.,johnsonallen,2023-02-12 14:42:33,490,585,neutral
286304842485531986,Watching a movie tonight.,nlee,2023-03-19 15:54:56,588,845,neutral
665338279491959688,I hate it when things don't go my way.,amyleonard,2023-04-12 05:23:01,737,800,negative
817612449910609391,I love my life!,rallen,2023-04-12 19:31:45,538,330,positive
478074098387731505,I love my life!,adam71,2023-01-24 19:14:37,327,228,positive
473710635762978623,Just had lunch with a friend.,cholmes,2023-03-10 06:07:06,130,273,neutral
569789795663953573,I hate it when things don't go my way.,mooretheresa,2023-03-05 11:31:46,278,831,negative
786377126065788283,I'm so upset right now.,tiffany76,2023-02-18 19:45:24,694,987,negative
981738892582673233,Going for a walk in the park.,fbrown,2023-01-14 15:29:57,884,643,neutral
374900617182862794,This is the best day ever!,derek74,2023-01-31 20:35:38,198,130,positive
173371230409626534,Watching a movie tonight.,brian97,2023-03-08 16:07:12,516,162,neutral
369213000579635239,I hate it when things don't go my way.,cbond,2023-04-26 04:44:45,483,162,negative
493003888109579139,Just had lunch with a friend.,gross,2023-04-15 09:19:49,123,365,neutral
921246086519059275,I'm so upset right now.,keith96,2023-02-27 17:59:24,33,777,negative
661302400980671227,I'm so upset right now.,payneheather,2023-02-03 06:10:02,173,982,negative
341519302495939942,Just had lunch with a friend.,prestonchristopher,2023-01-19 22:40:48,388,182,neutral
389107149301015436,I'm so upset right now.,nmurphy,2023-04-01 04:59:59,80,263,negative
160464951077403697,Feeling disappointed in myself.,justinmcdonald,2023-01-31 00:08:55,869,986,negative
467115074820034203,I'm so upset right now.,matthewswhitney,2023-02-11 18:34:23,830,114,negative
752480873637484936,I hate it when things don't go my way.,jenniferkeller,2023-03-07 16:34:49,360,959,negative
546777502581828233,Going for a walk in the park.,mitchellrodney,2023-03-19 00:28:34,505,902,neutral
241488076372345849,I hate it when things don't go my way.,ericapalmer,2023-01-09 04:46:44,652,750,negative
242289945708296390,Going for a walk in the park.,timothyrose,2023-01-16 01:24:39,757,147,neutral
586642222619249122,This is the best day ever!,marisa46,2023-01-28 13:38:05,690,32,positive
835285742498517241,Going for a walk in the park.,anthonyglass,2023-02-06 14:46:38,464,630,neutral
872305240735398568,Just had lunch with a friend.,tcarlson,2023-04-16 05:27:44,770,150,neutral
834405555322719016,I hate it when things don't go my way.,victoriakennedy,2023-04-23 06:05:38,198,107,negative
337248811979196432,I hate it when things don't go my way.,johnvasquez,2023-01-20 01:49:38,890,299,negative
804388428081451844,Feeling disappointed in myself.,lmercer,2023-03-24 22:30:12,140,476,negative
884573039114871812,I'm so upset right now.,hramirez,2023-01-19 18:38:20,503,984,negative
133157943524320710,Going for a walk in the park.,wellsstephen,2023-04-08 06:40:01,392,357,neutral
908897123924818479,This is the best day ever!,amckinney,2023-02-15 13:37:35,379,422,positive
843899965839994607,I love my life!,alicia89,2023-01-31 12:19:04,920,88,positive
457142600928128984,This is the best day ever!,nicolejimenez,2023-03-25 15:50:49,399,436,positive
759045854527892526,Just had lunch with a friend.,xadkins,2023-02-16 23:02:15,640,649,neutral
232464488635375040,Just had lunch with a friend.,dbranch,2023-01-12 10:08:15,440,5,neutral
953245467993912593,I'm so upset right now.,tracy39,2023-04-07 13:41:32,253,266,negative
233136508070266257,I hate it when things don't go my way.,smithashley,2023-02-28 04:36:24,32,133,negative
311955157582361639,Feeling disappointed in myself.,vstark,2023-02-12 18:55:54,891,854,negative
771350938071812499,Just had lunch with a friend.,mmorris,2023-03-05 19:01:21,15,345,neutral
142689285461439261,I hate it when things don't go my way.,jennifer28,2023-01-21 18:03:41,250,149,negative
569957302498241102,This is the best day ever!,yking,2023-04-02 18:57:27,244,81,positive
372326482005119284,Going for a walk in the park.,tracymurray,2023-01-04 02:35:22,433,582,neutral
886047620415212570,I'm so upset right now.,kristine17,2023-01-01 21:25:52,227,11,negative
231367280559424137,This is the best day ever!,ooneal,2023-01-13 09:09:46,86,301,positive
715180048127979975,Just had lunch with a friend.,dcochran,2023-01-29 11:04:23,250,517,neutral
293027413540822709,I hate it when things don't go my way.,drobinson,2023-02-01 08:19:05,790,727,negative
353998691335741408,I love my life!,marymorris,2023-03-20 05:05:40,522,775,positive
988228692647136801,I'm so upset right now.,williamssherri,2023-02-13 23:46:57,516,975,negative
429382279345014854,Watching a movie tonight.,thomasmckee,2023-02-16 17:33:01,279,41,neutral
767544400756902943,I'm so upset right now.,timothywalsh,2023-01-06 15:22:54,884,167,negative
353549212323519685,I love my life!,vjennings,2023-04-13 07:03:15,127,200,positive
243365792559846473,I'm so upset right now.,umahoney,2023-04-12 18:49:15,927,210,negative
982676124038359627,I'm so upset right now.,juanmichael,2023-01-11 12:02:29,886,579,negative
537525680217540742,I'm so upset right now.,sheri14,2023-01-16 06:26:59,113,402,negative
